,SOURCE_ID,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
2983,66792483826880000,1314721919,56.83034088447052,24.64308802152934,0.8461643123542103,0.014377359,58.853943,3.9783604124202983,0.018198328,-2.1022179044072167,0.012323036,31,,,0,0,1.0179176,3008.8865,13.449509,754.0254,13.738948,1067.0897,12.995473,1.1949915,0.74347496,30.685183,7.2444615,11,9.062383,,,VARIABLE,166.24429266009685,-23.082276250096523,False,False,0,True,True,False,True,False,True,True,False,7451.732,4.0906,-0.928,1153.7422,0.7352,0.3972
2984,66792586906237696,211465600,56.86854016097343,24.635105045001715,2.638908362681598,0.031132678,84.7633,-0.9283350642620092,0.036287803,-17.245840509157293,0.026705755,31,,,0,0,1.0167737,2991.9937,15.391994,269.38843,16.23217,867.35,14.4905405,1.3000932,1.7416296,,,,,,,NOT_AVAILABLE,166.27807564771618,-23.064860633739976,False,False,0,True,False,False,False,False,True,True,False,4495.403,4.6094,0.1767,372.3063,0.689,0.3644
2985,66792689985307264,680321202,56.860582198355175,24.65842092068329,2.4813120224748797,0.024143439,102.77376,0.9709802897305089,0.024999345,-8.62836571250859,0.018577373,31,,,0,0,1.2093862,3236.657,8.810262,1449.2827,8.887863,1761.4026,8.630656,1.1718496,0.25720692,,,,,,,NOT_AVAILABLE,166.2552256737443,-23.05245410133198,False,False,0,True,True,False,False,False,False,True,False,,,,,,
2986,66792891846949504,1469789057,56.86056459060466,24.66452822742251,2.845655532662065,0.22093198,12.880234,14.441228806078813,0.22761212,-12.93049706349016,0.1791888,95,1.156228,0.05071601,0,0,0.9496917,421.66006,18.930824,7.0336456,20.574608,46.937183,17.659128,1.517541,2.9154797,,,,,,,NOT_AVAILABLE,166.25075330546593,-23.047941483057727,False,False,0,False,False,False,False,False,False,False,False,3202.2766,4.9654,-0.065,308.6806,0.4562,0.3135
2987,66792964863213952,384283291,56.84248077028406,24.668134885284083,0.9376585346081112,0.07022918,13.35141,4.514672575155011,0.07769441,-8.057646394760848,0.05852069,31,,,0,0,1.1046913,1654.5398,16.816278,112.392685,17.467794,242.77127,16.041933,1.2568951,1.4258614,,,,,,,NOT_AVAILABLE,166.2348906062244,-23.056309940866445,False,False,0,True,False,False,False,False,True,True,False,4455.4023,4.4204,-0.794,1114.4865,0.2516,0.1343
2988,66792999222948992,755769182,56.868516896867085,24.675696492327,7.372727624081626,0.067076884,109.91458,19.22354218151959,0.0721297,-47.19616446940896,0.056612805,31,,,0,0,1.0551442,1011.8967,16.739185,33.882645,18.45224,327.78748,15.48984,1.4800086,2.9624004,,,,,,,NOT_AVAILABLE,166.2484150987236,-23.034814324532586,False,False,0,True,False,False,False,False,True,True,False,3325.59,4.9184,-0.0894,135.5639,0.7014,0.4624
2989,66793063645155968,360093829,56.85222112620499,24.685243740006072,2.4879161864828196,0.17414531,14.286438,7.104408937081091,0.1910673,5.217324639296379,0.14457823,31,,,0,0,1.0063652,610.08325,18.550322,10.050766,20.030706,71.44281,17.306236,1.5093598,2.7244701,,,,,,,NOT_AVAILABLE,166.2295270048866,-23.037690293701445,False,False,0,False,False,False,False,False,False,False,False,3359.7805,4.9015,-0.1337,327.9401,0.7503,0.4888
2990,66793171021659264,131379381,56.7026932069746,24.56760514151755,1.4714891408896857,0.07995207,18.404642,-5.196907239605677,0.09741659,-9.146307391193853,0.06485953,31,,,0,0,1.0122514,713.89374,17.121319,38.958477,18.31301,241.1248,16.047369,1.3738456,2.2656403,,,,,,,NOT_AVAILABLE,166.20583822346717,-23.216129395542247,False,False,0,True,False,False,False,False,True,True,False,4012.8499,4.3842,0.0523,674.314,0.9111,0.5142
2991,65214959518685696,1703502883,56.50521266999745,23.884809678073893,0.5935565715358049,0.05235629,11.336872,3.8410647343349265,0.053751025,-0.27943339906627673,0.039255384,31,,,0,0,1.0684302,2164.9746,16.02867,223.87558,16.525526,453.39606,15.361906,1.2367983,1.16362,,,,,,,NOT_AVAILABLE,166.5600798962593,-23.843150644759508,False,False,0,True,False,False,False,False,True,True,False,5793.794,4.5081,-0.7307,1051.6346,0.7348,0.4008
2992,65215058301202816,1355887737,56.4454986711973,23.883287579238786,7.4592316407997465,0.16592665,44.954994,20.74256010277341,0.1708353,-46.273210967016354,0.12438994,95,1.1052535,0.03397671,0,0,0.9373706,467.6296,18.009977,12.133036,19.721964,133.3365,16.660027,1.6093149,3.0619373,,,,,,,NOT_AVAILABLE,166.51694633390395,-23.880932869613194,False,False,0,False,False,False,False,False,False,True,False,,,,,,
2993,65215062597903104,1491184841,56.441922798232724,23.881839666821197,0.48492499894713575,0.04616305,10.504614,-4.06733860358924,0.051693447,1.883275931655224,0.03618302,31,,,0,0,1.0284443,2237.7888,15.979347,208.74556,16.51806,466.04327,15.268892,1.2513838,1.2491684,,,,,,,NOT_AVAILABLE,166.51535765339935,-23.88420046287836,False,False,0,True,False,False,False,False,True,True,False,6000.784,4.3839,-0.7844,1142.8397,1.0013,0.5485
2994,66793171022360064,1732083836,56.698699837437466,24.558878716554762,2.024604243611211,0.18021005,11.234691,7.825547985407958,0.2328719,-13.774591347103662,0.15815835,95,1.2034788,0.04644076,6,0,0.9585024,451.77362,18.579384,12.264117,19.438297,42.18413,17.327374,1.6623503,2.1109238,,,,,,,NOT_AVAILABLE,166.20927684374882,-23.225037579216885,False,False,0,False,False,False,False,False,True,False,False,3527.6875,4.7537,-0.682,446.0346,0.6192,0.3724
2995,65215337475813504,271179870,56.39121162472523,23.85600208396435,0.5803624994939552,0.03902899,14.870036,5.279402158725425,0.047216933,6.870938306568125,0.033961434,31,,,0,0,0.993036,1915.8986,15.701199,266.1249,16.386154,554.1953,14.883735,1.2796224,1.5024195,,,,,,,NOT_AVAILABLE,166.49669796958992,-23.934471132062352,False,False,0,True,False,False,False,False,True,True,False,5546.0493,4.1686,-1.1465,1159.938,1.2418,0.6836
2996,65215436257939712,177217075,56.38128455644605,23.86980159255485,3.8018159629491177,0.015462996,245.86542,-7.516528865669105,0.017633772,-15.685937447555345,0.014068027,31,,,0,0,1.1511576,2177.6262,12.546949,622.70154,13.095316,975.25507,11.8374,1.2468002,1.2579155,-4.70021,1.5441575,13,25.28512,1.641257,0.026312694,NOT_AVAILABLE,166.4792056308289,-23.93032203121325,False,False,0,True,True,True,False,False,True,True,False,5866.3794,4.317,-0.42,260.5987,0.9451,0.5142
2997,66793475963278336,204210707,56.65750285783844,24.5836384945097,7.324510170600668,0.5489696,13.342286,31.713153882065356,0.6410359,-40.471527604848745,0.48831156,95,1.0447332,0.14737238,0,0,1.0167084,170.05368,20.053802,4.867954,21.248428,36.387848,18.666763,1.7515081,2.581665,,,,,,,NOT_AVAILABLE,166.16096300406738,-23.23179309756269,False,False,0,False,False,False,False,False,False,False,False,,,,,,
2998,66793480259306112,339605536,56.65510579736245,24.57789160458468,0.7425332740117727,0.04445412,16.703362,9.25235697806088,0.061591715,-22.256047169979865,0.04049413,31,,,0,0,0.9910541,1939.7908,15.995895,222.62201,16.443254,404.77374,15.373962,1.2267375,1.0692921,,,,,,,NOT_AVAILABLE,166.16339498235095,-23.237518859234186,False,False,0,True,False,False,False,False,True,True,False,5899.282,4.4983,-1.7673,1134.3768,0.6305,0.3476
2999,66793583338514816,953622379,56.70512196594524,24.599825599962905,7.386768646636278,0.02061157,358.37973,19.352159230912562,0.027618961,-44.34839052032413,0.018127594,31,,,0,0,1.1212512,659.1472,14.310514,138.22578,15.417697,254.78705,13.269692,1.3594183,2.1480045,14.1499405,5.250376,10,8.911873,,,NOT_AVAILABLE,166.18410648183823,-23.190750678270543,False,False,0,True,True,False,False,False,True,True,False,3863.1873,4.6833,0.0744,133.8756,0.4994,0.286
3000,66793583338515200,1402335406,56.694656008691105,24.603528886795843,0.40500683029508244,0.015116619,26.792158,-0.2807148430815359,0.018806247,-2.2107828126140765,0.012616052,31,,,0,0,0.9873996,5326.6885,13.026961,977.26996,13.690317,2657.8035,12.238042,1.2641871,1.4522753,-26.680517,1.7602127,12,17.80316,2.6461973,0.8108071,NOT_AVAILABLE,166.1737252834584,-23.19438550963611,False,False,0,True,True,False,False,False,False,True,False,,,,,,
3001,65215646713369472,886561117,56.36341760054011,23.88462834151357,1.0069674915330116,0.08801799,11.440474,15.062535880201832,0.08764509,6.675911032248065,0.06815684,31,,,0,0,0.96447384,1093.452,17.146957,76.27869,17.893118,143.11469,16.274088,1.305261,1.61903,,,,,,,NOT_AVAILABLE,166.45506826546676,-23.93027346241463,False,False,0,True,False,False,False,False,True,True,False,4900.613,4.7694,-1.4301,660.1741,1.0626,0.5813
3002,65215749792582528,1596633618,56.37937769167386,23.891637553612586,0.9852987618743142,0.06706775,14.691097,-1.9794825337176678,0.07860611,-5.524395917650353,0.05782931,31,,,0,0,1.008187,1409.3971,16.752792,70.08449,17.440132,228.3364,15.931365,1.2820438,1.5087671,,,,,,,NOT_AVAILABLE,166.4617743524742,-23.91528995456495,False,False,0,True,False,False,False,False,True,True,False,4682.3467,4.4544,-1.0659,947.8215,0.6676,0.3619
3003,65215887229784320,1344462890,56.42203789449623,23.902572567274866,7.5514453167291515,0.5045208,14.967562,19.554894048900795,0.553902,-46.50876363427014,0.4296653,95,1.099283,0.117786676,0,0,1.1471778,242.94862,19.689928,5.6900277,21.33726,42.736332,18.193775,1.828882,3.143484,,,,,,,NOT_AVAILABLE,166.48540097848255,-23.881023152101545,False,False,0,False,False,False,False,False,False,False,False,,,,,,
3004,65216127749788672,82641811,56.45461372036458,23.936005438336405,1.025247486708822,0.048099816,21.314999,0.5610334685433483,0.050617952,-4.893975790554117,0.038883016,31,,,0,0,0.9487116,2870.4036,15.7735405,168.19632,16.337612,417.8062,15.049941,1.251055,1.2876711,,,,,,,NOT_AVAILABLE,166.4850241273174,-23.836252902651214,False,False,0,True,False,False,False,False,True,True,False,5303.722,4.5694,-0.3698,744.2709,0.6582,0.3544
3005,65216162109530112,831160371,56.40443227053625,23.913315957438982,1.8551415549937016,0.014933513,124.22674,-5.3434042782919695,0.016843902,-7.581817123093501,0.01350765,31,,,0,0,1.0240709,4690.276,13.052767,1226.6969,13.560083,2097.7756,12.380526,1.2363318,1.1795578,18.991272,1.575081,11,16.042603,,,NOT_AVAILABLE,166.46446445217882,-23.88384825597003,False,False,0,True,True,False,False,False,True,True,False,5745.6523,4.0369,-0.1555,519.2527,0.7383,0.3985
3006,65216230828916736,375769121,56.39436411050179,23.926835056772,1.0870605545997691,0.014778583,73.55648,-5.953682529580947,0.016298242,1.202548827638096,0.012326297,31,,,1,0,1.0396063,3072.8794,13.274261,957.7433,13.604194,1466.7695,12.771373,1.2040856,0.8328209,,,,,,,VARIABLE,166.44708377508155,-23.879988829838556,False,False,0,True,True,False,True,False,True,True,False,7332.354,4.2002,-0.2869,861.3979,0.8216,0.4423
3007,65216363971331072,131812897,56.41253094148423,23.950117908380683,7.626957463557727,0.09724306,78.43189,19.581562775963143,0.10634163,-46.711820349595975,0.07927585,31,,,0,0,0.98140705,729.88403,17.420778,17.716822,19.251213,156.83286,16.08192,1.5789902,3.1692924,,,,,,,NOT_AVAILABLE,166.443485709766,-23.851581750436356,False,False,0,True,False,False,False,False,False,True,False,3165.7324,4.9523,0.0524,137.0719,0.6712,0.4721
3008,65216368267867392,1284683886,56.4133131881319,23.94209553989243,0.8595488153546407,0.049107134,17.503542,-2.6031643822866557,0.05788481,-5.947232436136736,0.039834354,31,,,0,0,1.0249119,1846.5845,16.056524,192.24083,16.601885,355.25543,15.357161,1.240458,1.2447243,,,,,,,NOT_AVAILABLE,166.44994711085795,-23.85705422162703,False,False,0,True,False,False,False,False,True,True,False,5358.85,4.6468,-0.5571,808.6709,0.624,0.3374
3009,65216471347171712,567316979,56.52004605039938,23.911787145720194,4.1718834927948,0.11291962,36.945602,2.981050182307114,0.11887669,8.631777800095238,0.08498108,95,1.176797,0.023662597,0,0,0.9013774,934.191,17.340588,15.782167,18.637142,181.32878,16.131323,1.5017954,2.5058193,,,,,,,NOT_AVAILABLE,166.55125787469444,-23.814054646836468,False,False,0,True,False,False,False,False,True,True,False,3490.2283,4.8701,-0.2761,233.7804,0.7269,0.4522
3010,65216643145862144,805960097,56.51799855172368,23.927842380057047,7.012785824941394,0.052610826,133.29549,18.57884758828444,0.051190708,-43.37462125979527,0.038293865,31,,,1,0,1.1348923,1116.7545,15.73245,51.308064,17.236677,358.11197,14.520493,1.4667288,2.7161846,3.3456526,7.4163747,13,4.027678,,,NOT_AVAILABLE,166.53795687020232,-23.803415685946486,False,False,0,True,False,False,False,False,True,True,False,3469.2417,4.5775,-0.44,141.9514,0.8516,0.5337
3011,66794133094324608,1548443283,56.73738655604376,24.64153341569198,0.3909032227257619,0.031494237,12.411897,1.2660608400329922,0.042863168,-3.3498001161556155,0.028898582,31,,,0,0,1.0028994,3120.679,15.451851,298.35046,15.848776,633.4952,14.878546,1.2168821,0.9702301,,,,,,,NOT_AVAILABLE,166.17733813659547,-23.14014292477136,False,False,0,True,False,False,False,False,True,True,False,5767.8,4.1806,-1.0181,1664.5077,0.381,0.208
3012,66794236173549056,227182526,56.64661175944244,24.589111701345203,2.9342185955671822,0.053608052,54.73466,1.2816625504461827,0.076066606,-8.631910031445615,0.051627412,31,,,1,4,0.92481726,510.4041,16.27308,80.93088,17.36724,207.58835,15.227947,1.3669429,2.1392937,,,,,,,NOT_AVAILABLE,166.14897246004983,-23.234369455312674,False,False,0,True,False,False,False,False,True,True,False,4159.0464,4.5695,0.3521,410.3948,1.0086,0.5567
3013,66794236173549440,328090346,56.641681020171646,24.58900259239105,1.8629283910476675,0.017425142,106.91038,-5.712932581606406,0.025767067,2.8739087353152186,0.016464777,31,,,0,0,1.1905478,4933.5923,13.400312,988.1635,13.856113,1946.7223,12.769026,1.229476,1.0870876,14.061196,2.9746952,13,11.742713,,,NOT_AVAILABLE,166.14543060691824,-23.237455285722447,False,False,0,True,True,False,False,False,True,True,False,5927.616,4.1887,-0.4955,521.9847,0.6687,0.3637
3014,66794270533286272,289525827,56.6565927250335,24.594506323445962,1.5755412764677368,0.032154202,48.999546,11.538106371637218,0.041955855,1.5458251394607567,0.028198574,31,,,0,0,0.95693815,3231.5818,15.399844,372.55743,15.979861,722.84827,14.668196,1.2508651,1.3116655,,,,,,,NOT_AVAILABLE,166.15236735073378,-23.22428298217142,False,False,0,True,False,False,False,False,True,True,False,5199.8867,4.5918,-0.4407,573.1781,0.6511,0.3507
3015,65216746225078272,421645275,56.50739637532202,23.9234567599111,2.413642386988249,0.17403619,13.868623,-0.18858433910772976,0.17407276,-0.694265182066918,0.12905544,95,1.2271696,0.03640594,0,0,1.1498342,743.44147,17.86773,25.525951,19.318655,119.18351,16.688267,1.4379642,2.6303883,,,,,,,NOT_AVAILABLE,166.53332651801335,-23.813173033927505,False,False,0,False,False,False,False,False,True,True,False,3554.5107,4.4707,-0.928,370.5363,0.9955,0.5891
3016,66794373612497792,222989331,56.67435892615013,24.613528499529647,0.664156833191892,0.04549171,14.599514,1.5385527293535535,0.05832236,-7.692347186981098,0.04014601,31,,,0,0,1.0392114,2066.8384,16.092047,250.01361,16.595985,373.52213,15.424321,1.2345027,1.1716642,,,,,,,NOT_AVAILABLE,166.15153566849298,-23.199339380149098,False,False,0,True,False,False,False,False,True,True,False,5466.25,4.5567,-0.4817,980.1224,0.5579,0.3015
3017,66794373612499072,1467170670,56.659632109694016,24.612817828880463,0.5779980511332073,0.04612331,12.531582,4.495460236687485,0.05853127,0.3341849770844612,0.041723967,31,,,0,0,0.98312956,2124.0967,16.082626,341.673,16.501543,399.87875,15.48076,1.2258186,1.0207834,,,,,,,NOT_AVAILABLE,166.14124392959783,-23.208841317986092,False,False,0,True,False,False,False,False,True,True,False,6022.7812,4.4819,-1.1789,1251.5662,0.5973,0.3279
3018,66794442331974656,1297127267,56.64900881524532,24.626613182571504,1.2872970828601753,0.10589806,12.156003,11.821691800022752,0.13076442,-13.451710779433682,0.10014326,31,,,0,0,0.928592,849.02167,17.513067,41.612625,18.431393,101.1292,16.564034,1.3201169,1.8673592,,,,,,,NOT_AVAILABLE,166.12338586056512,-23.20507442362589,False,False,0,True,False,False,False,False,True,True,False,3942.1763,4.7843,-0.6159,555.7366,0.39,0.2104
3019,66794511051454336,805508624,56.62730776446018,24.61465814072906,0.6324641327336396,0.027419297,23.066387,0.11118740738794863,0.03393714,-4.8600132006339445,0.02370037,31,,,0,0,1.0305386,3433.8672,14.810103,487.49286,15.208894,1826.4652,14.233437,1.2182323,0.9754572,,,,,,,NOT_AVAILABLE,166.11616617220105,-23.227167357954116,False,False,0,True,True,False,False,False,True,True,False,5847.0303,4.1343,-0.9309,1356.8085,0.4353,0.2377
3020,66794545411191552,858773493,56.63004263693734,24.62336267444526,4.03388949296067,0.038066957,105.96827,-29.042561329462757,0.0533545,7.698399432168677,0.034762353,31,,,1,0,0.9989664,2139.715,15.423893,251.33409,16.365747,393.45892,14.45695,1.3302244,1.9087973,,,,,,,NOT_AVAILABLE,166.11182916279844,-23.21903929861811,False,False,0,True,False,False,False,False,True,True,False,3601.6055,4.1508,-1.3234,244.98,0.1143,0.0621
3021,65217222966811264,942206259,56.577349984207224,23.983901774187085,7.590686889973629,0.22254379,34.108734,19.0351746770752,0.23392755,-43.878986858575274,0.18701506,95,1.1614596,0.044785883,0,0,1.0145491,410.48553,18.16214,4.9058657,19.809248,99.96612,16.821396,1.6062193,2.987852,,,,,,,NOT_AVAILABLE,166.54071744942252,-23.725453385556957,False,False,0,False,False,False,False,False,False,True,False,3028.5503,4.98,0.1271,160.7175,0.3999,0.2997
3022,65217326044027392,1337626192,56.52529124318867,23.97184934749192,7.797066786893609,0.19576135,39.82945,19.115988612794247,0.2077666,-45.664066536947,0.14791894,95,1.1140716,0.040125802,0,0,0.94900244,518.3889,18.280434,8.796278,19.507273,117.809395,16.907484,1.7249829,2.5997887,,,,,,,NOT_AVAILABLE,166.51106130527927,-23.76633037183338,False,False,0,False,False,False,False,False,False,False,False,3058.162,5.0266,-0.0558,139.3482,0.6426,0.4658
3023,66794614130667520,1344557856,56.616548440179066,24.63545580005481,0.7025829716212884,0.051497858,13.642955,1.38129973170569,0.063346304,0.10984339342235773,0.045655843,31,,,0,0,1.0566626,1951.8453,16.129152,172.80292,16.614288,440.97104,15.4809885,1.2285663,1.1332998,,,,,,,NOT_AVAILABLE,166.09310413870642,-23.218276841044432,False,False,0,True,False,False,False,False,True,True,False,4755.266,4.2815,-2.097,1054.5844,0.0291,0.0159
3024,65217605216685568,841567526,56.45599236233461,23.95146803071827,7.716024514567284,0.18501528,41.704796,20.44459642689754,0.19723909,-47.82145485344073,0.14245407,95,1.1800579,0.03880659,0,0,1.0606526,622.0255,18.15369,8.453724,19.917322,122.972984,16.76173,1.6599311,3.155592,,,,,,,NOT_AVAILABLE,166.47470484461365,-23.823941343919284,False,False,0,False,False,False,False,False,True,True,False,3033.2808,4.9753,0.1383,151.3475,0.5498,0.4111
3025,65217880096443904,1256682039,56.43969773814888,23.96338012639384,0.5410068428322954,0.021611288,25.033531,3.834685164637265,0.022120787,-4.679932496741902,0.015840674,31,,,0,0,1.0040388,660.13245,14.099586,228.00462,14.470934,217.41307,13.553889,1.2109554,0.91704464,,,,,,,VARIABLE,166.45389753924795,-23.82509515648209,False,False,0,True,True,False,True,False,False,True,False,7227.257,3.869,-0.8366,1654.8744,0.9675,0.525
3026,66794785929356288,681727101,56.68819459985397,24.62832636175438,0.8317486325951478,0.016478911,50.47352,-4.676596276394113,0.022418441,-0.9877589479507095,0.014521842,31,,,0,0,1.1074878,5402.331,13.587221,1014.67554,13.972095,1510.8558,13.028348,1.2130737,0.94374657,-16.15247,5.813713,12,9.181283,,,NOT_AVAILABLE,166.15089600937551,-23.179927224240572,False,False,0,True,True,False,False,False,True,True,False,6587.365,3.9911,-0.5439,1106.7548,0.745,0.4048
3027,66794923368307584,1177156329,56.70601128906495,24.653471062968556,0.6082204162134048,0.04653155,13.07114,-0.22140241300893593,0.06169234,-5.268502112438924,0.04171611,31,,,0,0,0.98461527,2083.2236,16.264791,177.18301,16.740448,284.10852,15.622654,1.2284007,1.117794,,,,,,,NOT_AVAILABLE,166.14562723928975,-23.150413725977593,False,False,0,True,False,False,False,False,True,True,False,5587.474,4.5854,-0.8653,1040.2644,0.5586,0.3041
3028,66795026447520896,1421344846,56.714928733420095,24.66917641430433,1.4791102611701397,0.036409054,40.624794,12.780099694969989,0.052934263,-6.451279857608346,0.033299968,31,,,0,0,1.000249,2584.6445,15.701566,286.77914,16.362305,595.75116,14.9190855,1.25999,1.4432192,,,,,,,NOT_AVAILABLE,166.14071333056214,-23.133328137716813,False,False,0,True,False,False,False,False,True,True,False,4545.202,4.4549,-0.5616,646.8895,0.3587,0.191
3029,65218189334083456,245347100,56.51852254359344,23.99679265351471,1.6727172303676594,0.069863856,23.942526,3.810994090293661,0.074707024,-14.165674507803804,0.061829444,31,,,0,0,1.0236777,1629.755,16.553867,90.653114,17.387995,267.14758,15.634403,1.3181134,1.7535915,,,,,,,NOT_AVAILABLE,166.48775701532284,-23.75199581047638,False,False,0,True,False,False,False,False,True,True,False,4402.7734,4.4984,-0.1798,694.8778,0.6932,0.3694
3030,65218292413297536,516648295,56.521122719681586,24.008967192583327,2.5176989823102587,0.20307675,12.397771,5.858767378672801,0.22874175,13.009767190306224,0.18329068,95,1.2265737,0.04210135,0,0,1.0498669,621.6995,18.24044,9.15567,19.609419,92.76195,17.04129,1.475732,2.5681286,,,,,,,NOT_AVAILABLE,166.48075225575732,-23.74137735116157,False,False,0,False,False,False,False,False,True,True,False,3403.277,4.6633,-0.7243,315.339,0.7153,0.4462
3031,66795232605950848,513306221,56.700447333747434,24.677559597374632,0.7699377267508519,0.031129623,24.733282,6.533397556907131,0.04538193,-7.6322737781869865,0.029407388,31,,,0,0,1.0607835,3442.0762,15.138922,413.74484,15.572447,463.92334,14.518351,1.2319609,1.0540962,,,,,,,NOT_AVAILABLE,166.1239839436988,-23.135930930571696,False,False,0,True,False,False,False,False,True,True,False,5983.619,4.269,-0.5744,1076.3253,0.6361,0.3463
3032,65218429852251904,1468242168,56.48228925751939,24.016032587194214,0.9876632208010001,0.048906248,20.195032,4.706866351914303,0.05379256,-9.42983064024033,0.038593486,31,,,0,0,1.0349578,2467.7869,16.018768,195.5457,16.56388,541.69824,15.3142605,1.2443658,1.2496204,,,,,,,NOT_AVAILABLE,166.44683925497583,-23.759943447128823,False,False,0,True,False,False,False,False,True,True,False,5282.3125,4.6016,-0.5173,804.9893,0.5891,0.3178
3033,65218498571727232,370255905,56.51054817383109,24.016646066508297,0.7816618066393973,0.046896756,16.667715,4.145385433126924,0.04600609,1.2871165435740166,0.037397627,31,,,0,0,1.0265783,2683.0676,15.564201,384.7533,15.995745,471.0317,14.955736,1.2245835,1.0400085,,,,,,,NOT_AVAILABLE,166.46729940081775,-23.742168386307632,False,False,0,True,False,False,False,False,True,True,False,5887.4634,4.1059,-0.4967,1619.8535,0.5666,0.3078
3034,65218601651442688,268873959,56.516664932773395,24.045433810696146,1.1532515650101365,0.017334497,66.52928,6.072150555153832,0.01940151,-9.450632871717216,0.0145448055,95,1.4113823,0.0037629437,0,0,0.97102356,6667.4116,10.777299,1613.016,11.500668,2608.301,9.951138,1.2733958,1.54953,-15.526288,0.23541142,14,82.765175,1.5225666,0.025480714,NOT_AVAILABLE,166.45071993517976,-23.717076950968902,False,False,0,True,True,False,False,False,True,True,False,4930.781,2.7088,-0.0431,749.6398,0.7772,0.4098
3035,66795301325426944,935943560,56.679382550971404,24.696324411335155,0.9252921005035204,0.05738862,16.123268,4.780896814454316,0.07215163,-5.008518286938761,0.05259639,31,,,0,0,0.9805391,1580.748,16.522676,125.229805,17.126842,270.63113,15.784379,1.2465876,1.3424635,,,,,,,NOT_AVAILABLE,166.09486058623753,-23.134832874087653,False,False,0,True,False,False,False,False,True,True,False,4513.348,4.3857,-0.8659,1069.082,0.1909,0.102
3036,66795331387844480,1261572749,56.77989085728834,24.639737351103584,1.4021212123012945,0.0943706,14.857605,-10.351161821191726,0.112467214,-17.882255300474167,0.077483855,31,,,0,0,1.0205233,965.0986,17.505116,51.600197,18.496412,197.67369,16.524103,1.330041,1.9723091,,,,,,,NOT_AVAILABLE,166.20979592383574,-23.11554963983251,False,False,0,True,False,False,False,False,True,True,False,4093.5054,4.7208,-0.3128,603.4338,0.6881,0.3738
3037,66795370044903552,746697415,56.79428061996419,24.6445204113511,0.8206461517084547,0.03583136,22.903015,3.755352378473019,0.04571581,-3.1294212977756386,0.030508589,31,,,0,0,0.95224994,2860.839,15.654247,401.5103,16.175205,369.9629,14.974501,1.2360799,1.2007046,,,,,,,NOT_AVAILABLE,166.21684495380373,-23.103224425660944,False,False,0,True,False,False,False,False,True,True,False,5454.272,4.4429,-0.0469,973.131,0.5718,0.3059
3038,66795503186554112,1144814909,56.81033815730306,24.658984941472223,1.5056725318683826,0.14480902,10.397643,7.121471217809944,0.16542886,-4.939872623794415,0.11689588,31,,,0,0,0.984449,668.417,18.195673,27.84879,19.309475,77.625275,17.176897,1.3357613,2.132578,,,,,,,NOT_AVAILABLE,166.2180452887578,-23.082706390995025,False,False,0,False,False,False,False,False,True,True,False,3764.929,4.846,-0.5782,531.2604,0.6002,0.3311
3039,65214783423267072,34397714,56.469179560157365,23.862612290824135,4.095019403978648,0.22288589,18.372717,39.40012716346989,0.24050365,-37.221833991717716,0.16978616,95,1.2045592,0.048909504,0,0,1.0208094,454.2941,18.660774,8.99581,20.330273,70.41864,17.328293,1.5920012,3.0019798,,,,,,,NOT_AVAILABLE,166.54967812598926,-23.881724517359448,False,False,0,False,False,False,False,False,False,False,False,3209.2969,4.9595,-0.0554,231.6222,0.8582,0.5882
3040,65214787719997440,1780370284,56.4701667579064,23.849495309913014,0.8875806030926991,0.0509848,17.40873,7.503556579900697,0.049812395,-2.2230447168821446,0.037168205,31,,,0,0,1.0623517,2163.8794,15.903221,185.72731,16.551682,382.02243,15.105422,1.2767735,1.4462595,,,,,,,NOT_AVAILABLE,166.56004118741447,-23.890839653887323,False,False,0,True,False,False,False,False,True,True,False,5739.5864,4.4991,-0.5912,788.4879,1.2373,0.6761
3041,65214856437637248,1673912716,56.45368085023611,23.86983024621585,2.9503221282702192,0.1460615,20.199179,6.562752930755778,0.15742731,-18.494098592092808,0.11147273,95,1.242942,0.030445948,2,0,1.080777,469.58078,17.791275,14.328904,18.840107,99.25941,16.409239,1.7792478,2.4308681,,,,,,,NOT_AVAILABLE,166.53288967936254,-23.885888397689353,False,False,0,False,False,False,False,False,False,True,False,,,,,,
