GaiaDR3 RA_ICRS DE_ICRS dpgeo b_dpgeo B_dpgeo Gmag e_Gmag BPmag e_BPmag RPmag e_RPmag Mass e_Mass logT e_logT logL e_logL logg e_logg Simbad x y z vx vy vz
63826448131945984 57.966335 21.822565 133.029 132.333 133.706 15.8414 0.0014 17.4180 0.0081 14.6220 0.0017 0.3847 0.0128 3.5131 0.0030 -1.7689 0.0325 4.7885 0.0172 Simbad 65.504477 104.692147 49.451335 0.0 0.0 0.0
66640712564777856 57.972540 24.386762 135.855 135.519 136.138 12.3414 0.0014 12.9293 0.0080 11.5991 0.0055 0.7682 0.0084 3.6750 0.0026 -0.6860 0.0157 4.6589 0.0030 Simbad 65.619254 104.900851 56.093714 0.0 0.0 0.0
66483761579269888 57.979437 23.961539 132.110 131.109 133.077 16.5948 0.0011 18.3040 0.0199 15.3297 0.0021 0.2917 0.0196 3.4932 0.0043 -2.0005 0.0455 4.8228 0.0221 Simbad 64.010995 102.357245 53.652951 0.0 0.0 0.0
66471220274934272 57.987027 23.901753 131.625 131.395 131.895 9.9267 0.0004 10.2191 0.0007 9.4667 0.0006 1.1503 0.0101 3.7867 0.0020 0.1554 0.0154 4.4426 0.0050 Simbad 63.792024 102.037161 53.330443 0.0 0.0 0.0
65680499614460800 57.989008 23.339221 133.330 133.039 133.631 12.7132 0.0007 13.3878 0.0038 11.9225 0.0020 0.7147 0.0070 3.6526 0.0024 -0.8180 0.0134 4.6720 0.0018 Simbad 64.892806 103.805878 52.821896 0.0 0.0 0.0
67369658709673344 57.989343 25.998666 135.523 134.994 136.116 7.6486 0.0004 7.7089 0.0006 7.5062 0.0006 1.9293 0.0449 3.9473 0.0079 1.1688 0.0416 4.2952 0.0060 Simbad 64.567960 103.287581 59.406535 0.0 0.0 0.0
66483795939004416 57.993171 23.971886 135.510 134.122 137.081 16.6543 0.0008 18.3781 0.0188 15.4004 0.0024 0.2911 0.0279 3.4930 0.0060 -2.0021 0.0653 4.8229 0.0225 Simbad 65.627950 104.998825 55.056130 0.0 0.0 0.0
66665902550940672 57.995147 24.667724 136.713 136.118 137.237 15.6159 0.0010 17.0811 0.0061 14.4301 0.0019 0.4181 0.0096 3.5214 0.0027 -1.6774 0.0260 4.7691 0.0157 Simbad 65.844523 105.353407 57.057884 0.0 0.0 0.0
66665902550940800 57.997229 24.666178 136.536 135.545 137.264 15.8111 0.0013 17.3544 0.0067 14.6020 0.0024 0.3951 0.0147 3.5156 0.0036 -1.7409 0.0387 4.7827 0.0174 Simbad 65.756266 105.220699 56.980663 0.0 0.0 0.0
66886011036187392 58.006922 25.024624 131.067 129.641 132.463 16.5034 0.0009 18.2039 0.0124 15.2578 0.0024 0.3015 0.0276 3.4953 0.0059 -1.9771 0.0650 4.8208 0.0219 Simbad 62.922754 100.724531 55.442354 0.0 0.0 0.0
66885942316710784 58.015002 25.020309 134.928 133.449 136.437 16.9571 0.0010 18.7646 0.0221 15.6765 0.0024 0.2507 0.0265 3.4841 0.0063 -2.0978 0.0629 4.8264 0.0255 Simbad 64.763995 103.704470 57.066376 0.0 0.0 0.0
63824901943723392 58.018328 21.760705 134.924 133.030 136.911 17.5523 0.0017 19.5316 0.0295 16.2243 0.0037 0.1852 0.0222 3.4659 0.0082 -2.2669 0.0694 4.8142 0.0324 Simbad 66.369843 106.289594 50.020504 0.0 0.0 0.0
66497952151148544 58.018711 24.244179 132.228 130.973 133.578 16.8739 0.0011 18.5869 0.0206 15.6183 0.0028 0.2609 0.0240 3.4864 0.0056 -2.0736 0.0565 4.8262 0.0246 Simbad 63.856845 102.266614 54.296282 0.0 0.0 0.0
64078167575681152 58.023304 22.581852 132.160 131.636 132.692 15.0994 0.0008 16.4561 0.0053 13.9486 0.0010 0.4629 0.0084 3.5351 0.0029 -1.5457 0.0246 4.7409 0.0143 Simbad 64.622652 103.511521 50.749823 0.0 0.0 0.0
66915560410893440 58.033206 25.465031 142.705 140.737 144.773 17.4383 0.0013 19.4189 0.0340 16.1256 0.0030 0.2049 0.0280 3.4723 0.0084 -2.2111 0.0745 4.8206 0.0306 Simbad 68.211943 109.302836 61.357464 0.0 0.0 0.0
67373094686549632 58.055575 26.143438 135.058 134.153 135.887 15.5646 0.0010 17.0462 0.0073 14.3719 0.0021 0.4197 0.0140 3.5219 0.0039 -1.6727 0.0389 4.7681 0.0168 Simbad 64.148036 102.880237 59.509238 0.0 0.0 0.0
66470567439742208 58.078044 23.876690 131.876 130.390 134.036 17.2305 0.0013 19.1221 0.0349 15.9386 0.0027 0.2130 0.0288 3.4746 0.0081 -2.1900 0.0740 4.8225 0.0296 Simbad 63.763546 102.352974 53.379399 0.0 0.0 0.0
66652467893487488 58.086149 24.565304 138.380 137.817 138.729 14.5097 0.0007 15.6544 0.0035 13.4415 0.0018 0.5287 0.0067 3.5621 0.0029 -1.3414 0.0192 4.7068 0.0116 Simbad 66.532412 106.831215 57.528736 0.0 0.0 0.0
65712488530853120 58.093865 23.644663 126.788 126.581 127.054 13.5233 0.0030 14.4143 0.0051 12.5862 0.0021 0.6081 0.0054 3.6018 0.0024 -1.1026 0.0133 4.6872 0.0071 Simbad 61.385603 98.596562 50.850006 0.0 0.0 0.0
66899239535574400 58.130807 25.251934 135.159 134.112 136.121 15.5982 0.0006 17.0582 0.0061 14.4113 0.0019 0.4175 0.0161 3.5213 0.0044 -1.6790 0.0447 4.7694 0.0176 Simbad 64.542237 103.815822 57.658729 0.0 0.0 0.0
66473178779856768 58.138996 23.851738 133.215 132.315 134.224 16.4765 0.0008 18.1479 0.0148 15.2211 0.0018 0.3096 0.0191 3.4969 0.0041 -1.9578 0.0446 4.8189 0.0210 Simbad 64.313326 103.480601 53.868326 0.0 0.0 0.0
64073597730589952 58.143695 22.501955 142.300 141.685 142.895 14.9582 0.0007 16.2367 0.0033 13.8409 0.0017 0.4918 0.0083 3.5459 0.0033 -1.4568 0.0249 4.7241 0.0134 Simbad 69.386644 111.664032 54.460339 0.0 0.0 0.0
67352066526730240 58.162201 25.840244 132.089 131.165 132.963 16.1717 0.0010 17.8334 0.0134 14.9169 0.0030 0.3430 0.0177 3.5039 0.0038 -1.8762 0.0426 4.8080 0.0193 Simbad 62.712096 100.995424 57.572758 0.0 0.0 0.0
70433241705178240 58.174319 26.769462 134.564 133.342 135.784 17.1106 0.0012 18.9887 0.0225 15.8081 0.0043 0.2294 0.0208 3.4789 0.0055 -2.1491 0.0511 4.8251 0.0275 Simbad 63.355407 102.079620 60.607857 0.0 0.0 0.0
66894772769437952 58.175930 25.178243 132.990 130.564 136.704 17.8750 0.0013 19.8962 0.0626 16.5509 0.0037 0.1667 0.0141 3.4572 0.0104 -2.3406 0.0886 4.8039 0.0332 Simbad 63.464440 102.261714 56.578692 0.0 0.0 0.0
66648001127514368 58.180231 24.466111 135.547 134.341 136.686 16.8203 0.0012 18.5980 0.0240 15.5549 0.0028 0.2691 0.0218 3.4883 0.0050 -2.0541 0.0511 4.8257 0.0238 Simbad 65.049738 104.833704 56.137460 0.0 0.0 0.0
66473728535654784 58.184608 23.904012 133.990 131.701 136.360 17.9819 0.0016 20.0586 0.0547 16.6458 0.0047 0.1645 0.0059 3.4548 0.0071 -2.3619 0.0627 4.8014 0.0309 Simbad 64.578518 104.092038 54.293501 0.0 0.0 0.0
66593437863017984 58.185405 24.349683 135.448 134.054 137.228 17.1618 0.0012 19.0367 0.0224 15.8814 0.0043 0.2268 0.0261 3.4783 0.0069 -2.1554 0.0645 4.8248 0.0279 Simbad 65.052726 104.859655 55.845821 0.0 0.0 0.0
66897933865345920 58.189061 25.279660 137.608 137.290 137.899 13.2479 0.0022 14.0244 0.0040 12.3843 0.0028 0.6586 0.0063 3.6268 0.0026 -0.9632 0.0142 4.6807 0.0040 Simbad 65.589226 105.739510 58.763693 0.0 0.0 0.0
63773774653147904 58.190329 21.688686 138.512 137.464 139.528 15.7268 0.0007 17.2718 0.0071 14.5119 0.0024 0.4064 0.0166 3.5184 0.0043 -1.7099 0.0450 4.7761 0.0178 Simbad 67.840896 109.374938 51.188946 0.0 0.0 0.0
63892006512622848 58.215561 22.525605 133.868 133.018 134.659 15.7727 0.0008 17.3419 0.0083 14.5512 0.0020 0.3933 0.0144 3.5151 0.0035 -1.7457 0.0377 4.7837 0.0174 Simbad 65.132172 105.111170 51.284330 0.0 0.0 0.0
65707673870040832 58.215873 23.563201 125.897 122.835 129.037 18.1374 0.0017 20.2697 0.0742 16.7672 0.0074 0.1689 0.0128 3.4508 0.0033 -2.3988 0.0356 4.7991 0.0260 Simbad 60.783351 98.094179 50.328637 0.0 0.0 0.0
66655560269868544 58.222916 24.715531 135.443 135.059 135.841 9.3416 0.0002 9.5809 0.0007 8.9428 0.0006 1.2955 0.0166 3.8204 0.0035 0.4120 0.0245 4.3738 0.0064 Simbad 64.792558 104.593083 56.630520 0.0 0.0 0.0
66898002584817280 58.226130 25.295218 136.792 135.490 138.069 16.3210 0.0014 17.9879 0.0102 15.0762 0.0012 0.3348 0.0241 3.5022 0.0051 -1.8963 0.0583 4.8111 0.0205 Simbad 65.123918 105.141163 58.448818 0.0 0.0 0.0
66695688147432832 58.233086 24.961472 136.278 131.352 140.900 18.7821 0.0017 20.9643 0.1243 17.3959 0.0118 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 65.043959 105.040556 57.510505 0.0 0.0 0.0
63884584809145600 58.237437 22.433511 133.836 133.132 134.458 15.1894 0.0011 16.5594 0.0040 14.0365 0.0013 0.4570 0.0101 3.5331 0.0034 -1.5637 0.0299 4.7446 0.0149 Simbad 65.119774 105.180834 51.073297 0.0 0.0 0.0
67278158729741696 58.244979 25.438481 131.535 129.165 133.623 17.4818 0.0011 19.2411 0.0554 16.1835 0.0041 0.1954 0.0299 3.4694 0.0096 -2.2368 0.0841 4.8179 0.0320 Simbad 62.513747 101.001308 56.499774 0.0 0.0 0.0
66694455493470464 58.246522 24.901342 136.329 135.980 136.631 13.7374 0.0019 14.6448 0.0051 12.7913 0.0031 0.6022 0.0057 3.5987 0.0026 -1.1196 0.0145 4.6881 0.0075 Simbad 65.075394 105.146400 57.402285 0.0 0.0 0.0
65603946117575936 58.256849 22.979900 133.662 132.521 134.826 16.5645 0.0009 18.3485 0.0135 15.2922 0.0025 0.2943 0.0228 3.4937 0.0049 -1.9942 0.0531 4.8223 0.0220 Simbad 64.740659 104.647693 52.182739 0.0 0.0 0.0
63786625195137664 58.267619 21.889808 129.883 127.393 132.553 17.9045 0.0014 19.9822 0.0453 16.5277 0.0049 0.1644 0.0060 3.4545 0.0079 -2.3639 0.0703 4.8012 0.0310 Simbad 63.387136 102.502899 48.423333 0.0 0.0 0.0
65588484235454592 58.268967 22.801153 136.342 136.063 136.778 13.1009 0.0010 13.8502 0.0033 12.2508 0.0018 0.6731 0.0070 3.6337 0.0028 -0.9247 0.0156 4.6788 0.0033 Simbad 66.103180 106.900617 52.837178 0.0 0.0 0.0
67304959325424768 58.280428 25.789154 133.490 132.186 135.501 17.5768 0.0015 19.6348 0.0420 16.2555 0.0031 0.1796 0.0172 3.4638 0.0070 -2.2848 0.0586 4.8117 0.0324 Simbad 63.193759 102.241281 58.076250 0.0 0.0 0.0
65697267166874240 58.290219 23.563113 126.761 124.243 129.655 18.3404 0.0017 20.5234 0.1159 16.9572 0.0066 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 61.072322 98.846769 50.673851 0.0 0.0 0.0
65605354866829184 58.292407 23.052791 135.321 134.588 136.037 15.3957 0.0015 16.8089 0.0076 14.2230 0.0021 0.4388 0.0114 3.5273 0.0035 -1.6179 0.0326 4.7561 0.0157 Simbad 65.443071 105.929960 52.988874 0.0 0.0 0.0
65589137070475264 58.315505 22.870487 128.438 127.822 129.032 15.5321 0.0010 17.0306 0.0059 14.3321 0.0015 0.4115 0.0110 3.5197 0.0029 -1.6958 0.0295 4.7731 0.0161 Simbad 62.157561 100.702613 49.917353 0.0 0.0 0.0
66570554277316992 58.348872 24.064837 136.933 136.558 137.357 11.1737 0.0006 11.5882 0.0028 10.5904 0.0021 0.9446 0.0110 3.7341 0.0028 -0.2762 0.0216 4.5748 0.0072 Simbad 65.609701 106.434117 55.837192 0.0 0.0 0.0
65720734868130816 58.350559 23.799400 135.711 134.544 137.008 16.4788 0.0007 18.2010 0.0146 15.2189 0.0034 0.3116 0.0240 3.4974 0.0050 -1.9529 0.0564 4.8183 0.0212 Simbad 65.154914 105.703315 54.764235 0.0 0.0 0.0
66702048996405632 58.352147 25.035134 132.930 131.556 134.084 16.6306 0.0009 18.5137 0.0199 15.3094 0.0020 0.2780 0.0251 3.4902 0.0056 -2.0330 0.0584 4.8248 0.0232 Simbad 63.195049 102.530113 56.252508 0.0 0.0 0.0
51619120284286976 58.370326 20.907165 136.072 135.702 136.501 11.6577 0.0007 12.1569 0.0053 10.9857 0.0037 0.8655 0.0107 3.7100 0.0030 -0.4562 0.0209 4.6197 0.0061 Simbad 66.661486 108.231061 48.557951 0.0 0.0 0.0
51616268426009472 58.429316 20.833280 133.638 133.240 134.025 13.9738 0.0016 14.9696 0.0032 12.9781 0.0019 0.5733 0.0063 3.5840 0.0029 -1.2045 0.0170 4.6934 0.0093 Simbad 65.391740 106.414719 47.528340 0.0 0.0 0.0
65717814290369920 58.448308 23.741742 128.621 127.164 129.886 16.2196 0.0008 17.9039 0.0180 14.9628 0.0014 0.3300 0.0271 3.5012 0.0057 -1.9083 0.0653 4.8128 0.0210 Simbad 61.607301 100.330684 51.784714 0.0 0.0 0.0
65719463557799424 58.450235 23.819182 124.887 122.223 128.008 18.0192 0.0013 20.1914 0.0768 16.5995 0.0051 0.1680 0.0145 3.4510 0.0044 -2.3969 0.0440 4.7993 0.0268 Simbad 59.779887 97.361989 50.435814 0.0 0.0 0.0
63889085934846208 58.472252 22.510272 130.393 127.781 132.658 17.9237 0.0016 19.9794 0.0558 16.5935 0.0057 0.1646 0.0065 3.4550 0.0077 -2.3597 0.0678 4.8016 0.0312 Simbad 62.989117 102.677246 49.920839 0.0 0.0 0.0
66623605713181184 58.501661 24.580374 129.550 125.793 133.231 18.4580 0.0018 20.6035 0.1048 17.0319 0.0081 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 61.552647 100.451328 53.888827 0.0 0.0 0.0
65641634452663296 58.504722 23.327914 139.452 136.377 142.579 18.1590 0.0016 20.4250 0.0796 16.8137 0.0083 0.1661 0.0128 3.4517 0.0062 -2.3898 0.0589 4.7996 0.0285 Simbad 66.898141 109.188041 55.222002 0.0 0.0 0.0
65699569269925888 58.511412 23.583472 133.833 131.968 135.933 17.1711 0.0009 19.0369 0.0227 15.8353 0.0037 0.2211 0.0320 3.4768 0.0086 -2.1696 0.0802 4.8240 0.0288 Simbad 64.066239 104.593357 53.544529 0.0 0.0 0.0
67085641114472320 58.547946 25.311734 133.500 132.316 134.605 16.7776 0.0012 18.5847 0.0176 15.4981 0.0025 0.2680 0.0218 3.4880 0.0050 -2.0566 0.0510 4.8258 0.0239 Simbad 62.970739 102.952188 57.076992 0.0 0.0 0.0
65643184938861312 58.554287 23.347270 130.782 130.196 131.509 15.4598 0.0007 16.8968 0.0062 14.2796 0.0017 0.4249 0.0111 3.5233 0.0032 -1.6581 0.0310 4.7649 0.0159 Simbad 62.641217 102.438915 51.829311 0.0 0.0 0.0
65819965792011904 58.590040 24.075488 134.746 134.475 135.029 9.5971 0.0005 9.8632 0.0009 9.1666 0.0006 1.2311 0.0120 3.8056 0.0024 0.3037 0.0174 4.4005 0.0053 Simbad 64.115090 104.996331 54.968270 0.0 0.0 0.0
65701527774387840 58.593732 23.636513 134.255 133.270 135.443 16.4734 0.0010 18.1870 0.0120 15.2164 0.0025 0.3100 0.0215 3.4970 0.0046 -1.9568 0.0504 4.8188 0.0211 Simbad 64.091503 104.972913 53.827252 0.0 0.0 0.0
65801205374896128 58.600048 23.866180 128.448 125.242 131.961 18.0896 0.0018 20.0673 0.1034 16.7404 0.0067 0.1652 0.0122 3.4523 0.0082 -2.3844 0.0770 4.7998 0.0298 Simbad 61.200202 100.262214 51.970299 0.0 0.0 0.0
65393698877913728 58.601687 22.688899 137.508 136.179 139.044 17.0431 0.0009 18.9481 0.0305 15.7504 0.0039 0.2405 0.0244 3.4817 0.0061 -2.1222 0.0588 4.8260 0.0265 Simbad 66.095554 108.289070 53.040587 0.0 0.0 0.0
66581961710329984 58.605254 24.359884 135.613 135.257 135.912 10.8503 0.0014 11.2447 0.0053 10.2792 0.0039 0.9927 0.0100 3.7474 0.0024 -0.1697 0.0188 4.5438 0.0065 Simbad 64.355726 105.453348 55.935850 0.0 0.0 0.0
65814979333012352 58.617216 23.943196 135.958 132.384 139.685 18.0082 0.0013 20.0961 0.0519 16.6518 0.0080 0.1644 0.0074 3.4546 0.0106 -2.3637 0.0935 4.8012 0.0320 Simbad 64.708040 106.080449 55.175933 0.0 0.0 0.0
66581549393480704 58.618642 24.320930 134.038 133.796 134.247 13.5826 0.0020 14.4506 0.0025 12.6645 0.0017 0.6152 0.0048 3.6053 0.0021 -1.0824 0.0113 4.6862 0.0066 Simbad 63.603500 104.275536 55.203181 0.0 0.0 0.0
63795455648004608 58.645060 21.883710 136.878 136.403 137.396 14.6224 0.0008 15.8318 0.0027 13.5353 0.0011 0.5151 0.0072 3.5558 0.0031 -1.3839 0.0211 4.7125 0.0122 Simbad 66.090697 108.465668 51.017714 0.0 0.0 0.0
65626623544976768 58.655746 23.225565 139.145 137.737 140.341 16.5857 0.0009 18.3579 0.0204 15.3068 0.0054 0.3023 0.0247 3.4954 0.0053 -1.9752 0.0578 4.8206 0.0217 Simbad 66.514561 109.207130 54.872108 0.0 0.0 0.0
66624357329718400 58.663129 24.598332 132.097 129.165 135.052 18.0863 0.0018 20.2265 0.0797 16.6979 0.0053 0.1661 0.0128 3.4517 0.0062 -2.3898 0.0590 4.7996 0.0285 Simbad 62.464932 102.587988 54.985947 0.0 0.0 0.0
65431185353051776 58.730663 22.994347 135.693 133.271 138.225 17.5819 0.0015 19.6022 0.0592 16.2546 0.0067 0.1826 0.0267 3.4650 0.0101 -2.2750 0.0860 4.8131 0.0334 Simbad 64.836673 106.766268 53.007152 0.0 0.0 0.0
67069835634816896 58.741876 25.241276 131.900 131.329 132.540 15.7668 0.0014 17.2911 0.0105 14.5629 0.0019 0.3928 0.0114 3.5150 0.0028 -1.7470 0.0292 4.7840 0.0167 Simbad 61.907324 101.987504 56.246249 0.0 0.0 0.0
51750748145042176 58.765114 21.519229 128.834 126.918 130.574 17.5996 0.0022 19.5999 0.0533 16.2821 0.0044 0.1756 0.0172 3.4622 0.0076 -2.2989 0.0639 4.8097 0.0328 Simbad 62.149792 102.480632 47.258046 0.0 0.0 0.0
65823676643738368 58.787457 24.083901 135.574 134.913 136.326 15.6466 0.0016 17.1611 0.0075 14.4437 0.0027 0.4112 0.0120 3.5196 0.0032 -1.6968 0.0324 4.7733 0.0164 Simbad 64.140484 105.856222 55.324221 0.0 0.0 0.0
65750627840192256 58.870949 23.772242 137.082 136.788 137.333 13.4943 0.0006 14.3296 0.0047 12.5946 0.0032 0.6300 0.0052 3.6127 0.0022 -1.0412 0.0119 4.6843 0.0057 Simbad 64.854228 107.386938 55.258026 0.0 0.0 0.0
65635522717170944 58.878815 23.397331 135.075 134.170 135.891 15.9757 0.0010 17.5257 0.0070 14.7561 0.0019 0.3751 0.0155 3.5109 0.0035 -1.7942 0.0393 4.7935 0.0181 Simbad 64.072952 106.126207 53.638975 0.0 0.0 0.0
65807218329068544 58.893443 23.974417 139.865 138.164 141.800 17.2578 0.0012 19.1485 0.0248 15.9683 0.0027 0.2230 0.0285 3.4773 0.0076 -2.1649 0.0710 4.8242 0.0284 Simbad 66.024671 109.422033 56.831166 0.0 0.0 0.0
65732447241199744 58.983562 23.567063 133.265 132.980 133.552 12.2591 0.0019 12.8385 0.0049 11.5364 0.0034 0.7743 0.0084 3.6774 0.0025 -0.6711 0.0155 4.6570 0.0032 Simbad 62.941797 104.684700 53.282304 0.0 0.0 0.0
67074096242336384 58.985159 25.299830 138.467 137.701 139.395 15.5203 0.0008 17.0415 0.0065 14.3211 0.0022 0.4277 0.0132 3.5241 0.0038 -1.6499 0.0372 4.7631 0.0164 Simbad 64.503230 107.288444 59.174588 0.0 0.0 0.0
65864427293364864 58.993432 24.549733 132.998 132.734 133.283 12.3076 0.0009 12.9025 0.0057 11.5743 0.0037 0.7667 0.0078 3.6744 0.0023 -0.6895 0.0139 4.6593 0.0028 Simbad 62.318675 103.688766 55.258400 0.0 0.0 0.0
67540495331120128 58.999775 26.999774 132.578 131.002 133.875 16.9235 0.0018 18.7234 0.0201 15.6524 0.0026 0.2510 0.0260 3.4842 0.0062 -2.0969 0.0618 4.8264 0.0255 Simbad 60.840868 101.255308 60.188688 0.0 0.0 0.0
65330099002345216 59.024308 22.439265 128.712 128.446 128.960 12.8546 0.0013 13.5912 0.0025 12.0130 0.0019 0.6866 0.0062 3.6400 0.0022 -0.8897 0.0122 4.6768 0.0026 Simbad 61.229026 102.000208 49.129872 0.0 0.0 0.0
65434518247043072 59.043356 23.039796 134.324 133.557 135.153 15.2665 0.0007 16.6077 0.0055 14.1253 0.0017 0.4520 0.0120 3.5314 0.0039 -1.5786 0.0354 4.7477 0.0156 Simbad 63.583361 106.002092 52.570438 0.0 0.0 0.0
65309100904545280 59.046414 22.220983 130.746 130.371 131.021 11.3199 0.0007 11.7635 0.0010 10.6944 0.0009 0.9053 0.0097 3.7225 0.0025 -0.3650 0.0182 4.5984 0.0062 Simbad 62.253970 103.798375 49.445502 0.0 0.0 0.0
65783029073414144 59.077544 23.964214 133.474 132.995 133.912 14.7320 0.0006 15.9689 0.0034 13.6312 0.0017 0.5006 0.0070 3.5495 0.0028 -1.4294 0.0205 4.7195 0.0128 Simbad 62.676844 104.632289 54.212597 0.0 0.0 0.0
51677669278703104 59.093025 21.121193 131.400 130.532 132.191 15.8289 0.0011 17.4069 0.0177 14.6090 0.0034 0.3831 0.0152 3.5127 0.0036 -1.7730 0.0390 4.7893 0.0178 Simbad 62.958881 105.167569 47.348920 0.0 0.0 0.0
66997817623367296 59.097983 24.832217 138.719 138.391 138.979 13.4470 0.0010 14.2666 0.0064 12.5554 0.0040 0.6379 0.0056 3.6167 0.0024 -1.0193 0.0128 4.6833 0.0052 Simbad 64.655176 108.022296 58.256769 0.0 0.0 0.0
65435102362687616 59.104180 23.090594 133.852 133.455 134.283 14.3580 0.0007 15.4434 0.0021 13.3256 0.0011 0.5381 0.0064 3.5665 0.0028 -1.3121 0.0181 4.7033 0.0112 Simbad 63.223893 105.656919 52.494897 0.0 0.0 0.0
65844361206181376 59.108110 24.280795 138.326 137.879 138.789 14.1840 0.0024 15.2219 0.0040 13.1701 0.0026 0.5601 0.0069 3.5774 0.0032 -1.2442 0.0193 4.6965 0.0100 Simbad 64.737023 108.202436 56.880876 0.0 0.0 0.0
65437644983224320 59.117267 23.150073 135.074 134.730 135.467 8.3014 0.0003 8.4255 0.0008 8.0570 0.0004 1.6255 0.0215 3.8912 0.0044 0.8583 0.0240 4.3084 0.0034 Simbad 63.748478 106.588829 53.103107 0.0 0.0 0.0
65830548591559936 59.120497 24.031559 135.282 134.384 136.337 16.5381 0.0009 18.2293 0.0140 15.2882 0.0030 0.3057 0.0192 3.4961 0.0041 -1.9671 0.0448 4.8198 0.0212 Simbad 63.413135 106.041698 55.092210 0.0 0.0 0.0
65304604076598784 59.168595 22.146142 135.739 133.568 137.727 17.6504 0.0009 19.7388 0.0790 16.3075 0.0038 0.1759 0.0226 3.4623 0.0099 -2.2980 0.0835 4.8098 0.0336 Simbad 64.435722 107.957345 51.169571 0.0 0.0 0.0
67527885307288192 59.215187 26.807230 135.989 134.639 137.417 16.3627 0.0008 17.9997 0.0149 15.1019 0.0058 0.3292 0.0261 3.5010 0.0055 -1.9103 0.0628 4.8130 0.0209 Simbad 62.121112 104.271966 61.329702 0.0 0.0 0.0
67044198973423744 59.218031 25.167935 129.213 126.442 132.321 18.4318 0.0019 20.5320 0.1043 17.0331 0.0115 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 59.849845 100.470924 54.950779 0.0 0.0 0.0
51460756250025088 59.271597 20.737766 136.513 132.224 140.488 18.4483 0.0024 20.4684 0.0697 17.0423 0.0089 0.1695 0.0075 3.4507 0.0021 -2.3998 0.0288 4.7990 0.0255 Simbad 65.234627 109.743671 48.338074 0.0 0.0 0.0
51765595848971648 59.290924 21.607407 137.623 136.232 139.073 16.6711 0.0008 18.4607 0.0209 15.3928 0.0041 0.2888 0.0268 3.4925 0.0058 -2.0075 0.0627 4.8233 0.0226 Simbad 65.342455 110.009537 50.678947 0.0 0.0 0.0
65781345446197504 59.320271 24.008990 131.225 130.913 131.488 12.3571 0.0022 12.9627 0.0050 11.6097 0.0039 0.7561 0.0082 3.6701 0.0026 -0.7153 0.0154 4.6623 0.0026 Simbad 61.163143 103.093541 53.392828 0.0 0.0 0.0
65544538129847936 59.330592 23.460323 139.004 137.433 140.756 17.1848 0.0014 18.9938 0.0302 15.8866 0.0030 0.2325 0.0272 3.4797 0.0070 -2.1415 0.0663 4.8254 0.0273 Simbad 65.042497 109.677404 55.339426 0.0 0.0 0.0
65779971056668032 59.387814 23.946264 127.960 126.872 129.043 16.6050 0.0007 18.3518 0.0145 15.3395 0.0021 0.2808 0.0219 3.4908 0.0048 -2.0264 0.0509 4.8245 0.0229 Simbad 59.551784 100.647705 51.936363 0.0 0.0 0.0
65787289680918528 59.388885 24.052986 136.673 136.276 137.034 11.8225 0.0016 12.3102 0.0015 11.1745 0.0012 0.8453 0.0103 3.7032 0.0030 -0.5032 0.0199 4.6295 0.0056 Simbad 63.552028 107.413047 55.705360 0.0 0.0 0.0
65768151306811904 59.400376 23.931010 138.548 138.073 138.952 14.0062 0.0003 14.9956 0.0040 13.0151 0.0028 0.5775 0.0066 3.5862 0.0030 -1.1919 0.0178 4.6925 0.0091 Simbad 64.463100 109.002781 56.200106 0.0 0.0 0.0
66223585341377152 59.412332 24.461970 145.001 138.694 149.845 18.7787 0.0023 20.8854 0.1473 17.3371 0.0120 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 67.161471 113.619652 60.043346 0.0 0.0 0.0
67054305033161344 59.429110 25.385076 132.861 131.439 134.391 16.5265 0.0010 18.2535 0.0197 15.2594 0.0047 0.3001 0.0286 3.4950 0.0061 -1.9805 0.0673 4.8211 0.0220 Simbad 61.049199 103.348361 56.957484 0.0 0.0 0.0
53296592774129920 59.455764 22.141791 133.448 130.297 137.533 18.5402 0.0016 20.7864 0.1078 17.1316 0.0073 0.1695 0.0039 3.4507 0.0017 -2.3999 0.0274 4.7990 0.0254 Simbad 62.817370 106.454703 50.296546 0.0 0.0 0.0
65772789871345024 59.508257 23.898337 132.655 130.921 134.186 17.1907 0.0010 19.0978 0.0314 15.8798 0.0030 0.2166 0.0263 3.4756 0.0073 -2.1810 0.0668 4.8232 0.0291 Simbad 61.540165 104.508906 53.740537 0.0 0.0 0.0
65776736943479808 59.587172 24.080921 141.936 140.885 142.731 7.1976 0.0003 7.1978 0.0005 7.1639 0.0005 2.2760 0.0934 4.0007 0.0133 1.4638 0.0738 4.2848 0.0103 Simbad 65.598561 111.752708 57.913647 0.0 0.0 0.0
51694746068624128 59.590167 21.257469 135.655 135.141 136.194 11.2355 0.0013 11.6640 0.0025 10.6409 0.0017 0.9313 0.0138 3.7303 0.0037 -0.3061 0.0286 4.5830 0.0087 Simbad 63.994090 109.032410 49.183013 0.0 0.0 0.0
