rank,name,catalogue,candidate_rank,x,y,score,peak
30,NGC5236,weak_Gaia,19,1445.152805882348,1427.3423235618027,0.20038079017999827,123.55034478892736
30,NGC5236,weak_Gaia,20,1511.654874073135,1780.1470661507808,0.19933717038575557,30.745224366262956
30,NGC5236,weak_Gaia,21,1281.481185878767,1394.0476577264853,0.19908744998804853,28.05689047192954
30,NGC5236,weak_Gaia,22,1293.549529849082,1416.5513342060044,0.19572587528152077,63.620486957753
30,NGC5236,weak_Gaia,23,1205.708599344332,1323.5201802523093,0.19425507477102444,42.979948119921644
30,NGC5236,weak_Gaia,24,1524.7927567391994,1403.61548976452,0.1938332586207281,105.68830872880537
30,NGC5236,weak_Gaia,25,1266.6097232042823,1764.8190326410638,0.18696601707194987,92.71707746775456
30,NGC5236,weak_Gaia,26,1373.747471556008,1751.9508392472728,0.18389168196884215,73.42213442522943
30,NGC5236,weak_Gaia,27,1269.8100591211992,1267.9693725762745,0.18168472803741598,34.093722630356666
30,NGC5236,weak_Gaia,28,1649.2594697946488,1727.7222124721561,0.17972360656670874,8.537788320623154
30,NGC5236,weak_Gaia,29,1498.574001512338,1422.1324447044635,0.17715567780813357,75.46396970653193
30,NGC5236,weak_Gaia,30,1270.2903850955936,1454.67727447891,0.1745357799125803,31.17816359710916
30,NGC5236,weak_Gaia,31,1153.6942544600577,1472.7121513703783,0.1725460869284031,18.498249908495406
30,NGC5236,weak_Gaia,32,1261.278935362603,1424.4671968522448,0.1701599182139405,18.509000166424638
30,NGC5236,weak_Gaia,33,1297.9925765233859,1522.8002551180982,0.16925437382139977,125.5161737873146
30,NGC5236,weak_Gaia,34,1537.2217285865315,1499.2210838170206,0.16918119215091557,109.42510846664845
30,NGC5236,weak_Gaia,35,1312.3729805695484,1761.3326492431427,0.16886859000852614,60.26508391774164
30,NGC5236,weak_Gaia,36,1676.1080289644112,1556.837874548562,0.1687849942418654,26.65522588695107
30,NGC5236,weak_Gaia,37,1176.7599539131313,1488.442466820394,0.16705011378357867,20.035297340262563
30,NGC5236,weak_Gaia,38,1368.235263895182,1791.184959362955,0.16340614183731791,33.78010237268488
30,NGC5236,weak_Gaia,39,1089.2740716623603,1525.8886500754454,0.16118476990648384,10.132233269765473
30,NGC5236,weak_Gaia,40,1656.998416690728,1385.2278637071363,0.1605553022780732,112.5281232005202
30,NGC5236,weak_Gaia,41,1470.725788808635,1309.331262773087,0.15976841805778422,27.794625593676844
30,NGC5236,weak_Gaia,42,1543.7483303090173,1658.388747145103,0.15947197233578098,64.74349681855364
30,NGC5236,weak_Gaia,43,1416.8805988849374,1849.0463285059238,0.15803627899936123,178.34218462193854
30,NGC5236,weak_Gaia,44,1302.3475550393455,1661.3966335091088,0.15682449189797673,45.156124244896766
30,NGC5236,weak_Gaia,45,1546.101877124474,1486.4618904606425,0.1566680807128448,77.8748268482844
30,NGC5236,weak_Gaia,46,1283.7421971919277,1324.0675311198127,0.1565862459956562,14.939230857646027
30,NGC5236,weak_Gaia,47,1611.5842084680826,1775.1976893338394,0.15618776557565262,6.507028255521896
30,NGC5236,weak_Gaia,48,1454.4606200481956,1886.5556760937075,0.15517101665783375,11.35489992946827
30,NGC5236,weak_Gaia,49,1389.1624710921606,1296.174827272809,0.1549814937788943,16.595859143570944
30,NGC5236,weak_Gaia,50,1543.8024713638054,1441.6385354012998,0.15438468166060626,83.29355059200043
30,NGC5236,weak_Gaia,51,1475.2459913431821,1822.060429837828,0.15178598606353996,74.69564895392715
30,NGC5236,weak_Gaia,52,1108.0097246794146,1820.3842941393168,0.15109164890501273,69.10239169411842
30,NGC5236,weak_Gaia,53,1552.6519089532353,1776.457932956609,0.1470835853590241,20.784266757221435
30,NGC5236,weak_Gaia,54,1185.6763354020782,1702.7281676507394,0.14680431868421828,13.368971447540059
30,NGC5236,weak_Gaia,55,1296.6252535388185,1647.00791661536,0.1456319541582754,32.78032304149226
30,NGC5236,weak_Gaia,56,1363.1466178231951,1744.7111537788073,0.1445631247280179,52.37644965808113
30,NGC5236,weak_Gaia,57,1295.194377376344,1500.359335828181,0.1441157160439906,49.47144595366933
30,NGC5236,weak_Gaia,58,1362.366254796812,1575.737812695844,0.14351344887880443,56.432039814238486
30,NGC5236,weak_Gaia,59,1308.3393119145128,1655.1490800340955,0.14278591167215596,33.684477802130814
30,NGC5236,weak_Gaia,60,1203.4390943712826,1818.6464597076779,0.14089733190116735,7.376427225197706
30,NGC5236,weak_Gaia,61,1602.0021722222896,1358.5809686158912,0.13994903665040442,17.04655460957818
30,NGC5236,weak_Gaia,62,1670.9840393429845,1607.5478300393104,0.13596417965265692,10.361220508485582
30,NGC5236,weak_Gaia,63,1493.1025755729277,1544.4940449192636,0.13471699572072962,44.955622826626445
30,NGC5236,weak_Gaia,64,1348.4127909455879,1896.85534890326,0.13468817458223237,7.969611054481233
30,NGC5236,weak_Gaia,65,1459.9506521735955,1629.3371342414418,0.13331974391927534,26.661882364809617
30,NGC5236,weak_Gaia,66,1451.4691639140203,1303.7955759312197,0.1320956555907583,14.89403607165534
30,NGC5236,weak_Gaia,67,1367.4119706583117,1780.148144532772,0.1315953389413243,16.38574533094442
30,NGC5236,weak_Gaia,68,1137.8087328249178,1658.574994614761,0.12864064793855706,20.810038836929795
30,NGC5236,weak_Gaia,69,1393.8154826553143,1262.8517104917591,0.12724302078343747,12.633805541580397
30,NGC5236,weak_Gaia,70,1283.7267775768173,1512.1238296328702,0.12534252463112336,47.271942395344006
30,NGC5236,weak_Gaia,71,1542.7163142667077,1657.7803705405584,0.12383088544225554,67.12327801358025
30,NGC5236,weak_Gaia,72,1723.5300646064568,1488.8481691599545,0.12378679168448756,20.723432530278885
30,NGC5236,weak_Gaia,73,1583.0921196273218,1672.678288869506,0.1209656472477226,17.149822508269274
30,NGC5236,weak_Gaia,74,1366.714305870763,1280.041218114499,0.1208879499618384,15.883901757792232
30,NGC5236,weak_Gaia,75,1553.2726650096788,1458.9835102531913,0.11931023514839423,32.64070379968409
30,NGC5236,weak_Gaia,76,1363.5807663641556,1739.3268945322095,0.11737826430010029,96.64068160084796
30,NGC5236,weak_Gaia,77,1660.45400957423,1585.6386052573039,0.11643810712132112,15.840381169721706
30,NGC5236,weak_Gaia,78,1314.5094419767313,1340.1204392332797,0.11633529862911594,61.148254919262676
30,NGC5236,weak_Gaia,79,1521.424365316039,1711.7406429889606,0.11565771837669693,115.9374677275021
30,NGC5236,weak_Gaia,80,1294.2270848601745,1496.3466707258278,0.11510009311799328,32.18440431098984
30,NGC5236,weak_Gaia,81,1212.5435619741975,1696.8441871902353,0.11288176776263369,20.12647319403654
30,NGC5236,weak_Gaia,82,1348.886695195369,1851.5330648275988,0.11121169637752404,13.865959654115073
30,NGC5236,weak_Gaia,83,1324.3340636762748,1503.4483932550604,0.1099268792379563,16.24573142458021
30,NGC5236,weak_Gaia,84,1469.9928227094013,1423.4870576066787,0.10959845987092963,14.306802996360867
30,NGC5236,weak_Gaia,85,1388.4465935006187,1261.4644307885267,0.10945377188735253,9.582936143467222
30,NGC5236,weak_Gaia,86,1368.3543253524344,1662.3841180523718,0.1082831969714633,16.523143791101162
30,NGC5236,weak_Gaia,87,1538.0317251763936,1445.290553142201,0.10673685113800166,69.67325190419614
30,NGC5236,weak_Gaia,88,1525.1076687542654,1307.9506080280867,0.10601630099323771,10.683749269232873
30,NGC5236,weak_Gaia,89,1312.6576046745013,1471.939289979785,0.10506688869041611,28.476410292334656
30,NGC5236,weak_Gaia,90,1647.533168814334,1699.5969761167826,0.103911820080493,4.843123201680379
30,NGC5236,weak_Gaia,91,1692.7788677466945,1510.2538584580495,0.10350331102937514,9.6137379781493
30,NGC5236,weak_Gaia,92,1584.3791186362967,1461.4936790271415,0.10224191476401237,32.521924465775896
30,NGC5236,weak_Gaia,93,1299.6484152328153,1756.3703407132894,0.10145739236152987,21.956044269708837
30,NGC5236,weak_Gaia,94,1467.572239971842,1691.458977430112,0.09966393163449314,12.262646284552835
30,NGC5236,weak_Gaia,95,1394.6300178802437,1721.4362590505448,0.09941425837968534,43.232389879124106
30,NGC5236,weak_Gaia,96,1165.2611717655288,1407.5026831406508,0.09687256233544544,25.295387160329522
30,NGC5236,weak_Gaia,97,1513.9374153663152,1650.6389124410325,0.09666373060015228,29.657440238318767
30,NGC5236,weak_Gaia,98,1099.003641411333,1760.1155681069997,0.09661382662051221,6.353907759831461
30,NGC5236,weak_Gaia,99,1586.8886120105908,1516.4749832353157,0.09621017256243404,14.582088761791544
30,NGC5236,weak_Gaia,100,1350.7188884582986,1177.1180476642392,0.09316669869623395,4.852387814157852
30,NGC5236,weak_Gaia,101,1496.0319926260274,1384.9850658863697,0.09010179965189574,17.561528143586028
30,NGC5236,weak_Gaia,102,1556.0978384058785,1484.4740657866275,0.09008680290052916,13.693677731814198
30,NGC5236,weak_Gaia,103,1177.6976282025778,1588.8902568926576,0.08986489954771316,11.420880637535326
30,NGC5236,weak_Gaia,104,1318.9502985680008,1343.4413002398612,0.08954053421836224,41.08922363794934
30,NGC5236,weak_Gaia,105,1237.442559981818,1613.5964330124298,0.08827212352009084,27.872005594785964
30,NGC5236,weak_Gaia,106,1572.2936807803624,1430.6282180618286,0.08649229909250557,33.467619699641155
30,NGC5236,weak_Gaia,107,1546.4963209583548,1613.1499849680133,0.08577068625535204,68.13061820338012
30,NGC5236,weak_Gaia,108,1561.028262392294,1579.6232141033393,0.08520644240460867,71.28592409957231
30,NGC5236,weak_Gaia,109,1417.98023953188,1700.7843320640438,0.08442068757810231,15.745942658026587
30,NGC5236,weak_Gaia,110,1574.9641963681063,1477.1112320254192,0.08393684771397722,15.113751368102381
30,NGC5236,weak_Gaia,111,1582.373097209619,1764.5530312777717,0.08330699588754041,14.573390652292517
30,NGC5236,weak_Gaia,112,1458.5203044671848,1722.068040460684,0.08309270965593125,21.446506555372906
30,NGC5236,weak_Gaia,113,1255.5695415515343,1766.2029193826775,0.08115809634705343,15.98547486927263
30,NGC5236,weak_Gaia,114,1398.4263910815398,1893.6377105364684,0.07965527536273412,4.141838466410294
30,NGC5236,weak_Gaia,115,1166.3478994113502,1625.622464987531,0.0793182294622877,15.45064008180703
30,NGC5236,weak_Gaia,116,1690.8740209186517,1550.1522070706076,0.0785558135971096,5.501829997916627
30,NGC5236,weak_Gaia,117,1254.6702106254515,1620.2775485948482,0.07850643004652717,10.9884718593503
30,NGC5236,weak_Gaia,118,1245.4595614220389,1234.3542211738445,0.07729654253499545,9.398769403589595
30,NGC5236,weak_Gaia,119,1592.190478977365,1652.4777413612812,0.07508839824283188,25.072460986495354
30,NGC5236,weak_Gaia,120,1627.6569604008744,1494.992811486808,0.07301057684055638,10.873901118768583
30,NGC5236,weak_Gaia,121,1445.4797640458548,1454.5223415225582,0.07200869411082324,10.28563785813367
30,NGC5236,weak_Gaia,122,1373.8423210703227,1385.3812918326103,0.06992783000763868,47.74939686179149
30,NGC5236,weak_Gaia,123,1584.3902509812756,1587.3393925336406,0.06936984722073673,23.87960989298664
30,NGC5236,weak_Gaia,124,1552.2696876495584,1574.9891825637358,0.06723621356173082,12.157182770857053
30,NGC5236,weak_Gaia,125,1076.7087198829076,1579.2494075079037,0.062143667432166705,6.655003947566985
30,NGC5236,weak_Gaia,126,1582.3675960941216,1419.8939344712373,0.06208180574647229,6.15341389494423
30,NGC5236,weak_Gaia,127,1556.490083386701,1440.9554573965036,0.06206478027324035,93.8943000837401
30,NGC5236,weak_Gaia,128,1692.6998976445477,1812.649051051297,0.061984337247605395,4.124129664560272
30,NGC5236,weak_Gaia,129,1393.4271048339644,1634.7779213185763,0.06167558671940351,55.65862423378421
30,NGC5236,weak_Gaia,130,1316.3847797956032,1612.0439569824712,0.06141013889999365,91.38047698911461
30,NGC5236,weak_Gaia,131,1286.9062346330575,1299.002387451165,0.06086540995458489,27.213613749307676
30,NGC5236,weak_Gaia,132,1146.9560330676657,1761.0049313009824,0.06055187178762561,19.34230123458263
30,NGC5236,weak_Gaia,133,1374.8923670347604,1518.7284148078743,0.05984479359524028,12.529257523240535
30,NGC5236,weak_Gaia,134,1344.3386814508592,1545.3892404421847,0.0598267910927005,22.84204501970978
30,NGC5236,weak_Gaia,135,1302.7747665878235,1540.9788877997214,0.05940392164130559,16.36037079960941
30,NGC5236,weak_Gaia,136,1670.15430820976,1342.3859791254679,0.058329988628349254,3.899942267485399
30,NGC5236,weak_Gaia,137,1607.7168529071337,1565.5058271190271,0.05788914615161948,57.271389484847
30,NGC5236,weak_Gaia,138,1358.3418882549731,1829.1883548511894,0.05718388813832258,15.718437105908889
30,NGC5236,weak_Gaia,139,1445.8066431551422,1804.040927187741,0.05497951230907898,47.78127160440306
30,NGC5236,weak_Gaia,140,1389.6414448433607,1626.9165689776157,0.054270961832475685,23.746512221367073
30,NGC5236,weak_Gaia,141,1577.2100855804351,1549.9061458794538,0.05294041191687617,29.26234601989061
30,NGC5236,weak_Gaia,142,1571.8228809733919,1469.5981485462896,0.05274344592869951,56.475358343867605
30,NGC5236,weak_Gaia,143,1579.5634956988995,1482.399644027459,0.051482192744152014,46.01604936916245
30,NGC5236,weak_Gaia,144,1466.1308438153821,1610.4275456901996,0.05000286915353705,10.208119721097217
30,NGC5236,weak_Gaia,145,1281.0870860846649,1504.9420077833856,0.049175909166769886,41.422486098972676
30,NGC5236,weak_Gaia,146,1426.7055158134938,1483.216100779141,0.04846706011387045,14.549951949107022
30,NGC5236,weak_Gaia,147,1316.1508952831139,1462.683363779404,0.048222321954672125,17.2289561594598
30,NGC5236,weak_Gaia,148,1315.9235539103295,1338.7933097528517,0.04752949587899242,61.148254919262676
30,NGC5236,weak_Gaia,149,1330.0225061788997,1481.722962616847,0.046941345548013914,8.766144858454558
30,NGC5236,weak_Gaia,150,1591.7814503078225,1364.7448012192094,0.04646808643474956,22.34939419277387
30,NGC5236,weak_Gaia,151,1264.9588259566647,1571.034190207758,0.04632079873114431,7.668869425463309
30,NGC5236,weak_Gaia,152,1272.1375497498695,1574.7971912674093,0.045826259046618516,8.007144744672287
30,NGC5236,weak_Gaia,153,1386.5911626263216,1613.609951232949,0.04272809011722392,76.6330687906042
30,NGC5236,weak_Gaia,154,1623.958177452214,1593.8542247418245,0.0418136656342057,16.818583511443915
30,NGC5236,weak_Gaia,155,1675.8346358423448,1398.5308504589964,0.04166206202311046,6.540709352650265
30,NGC5236,weak_Gaia,156,1436.6592997753617,1355.901899803563,0.04149406708057958,231.42105148184922
30,NGC5236,weak_Gaia,157,1254.996898761656,1595.1663006558483,0.04022944442038403,19.60868237799593
30,NGC5236,weak_Gaia,158,1446.387741050589,1818.0827991353078,0.04010168927731055,6.974165728937926
30,NGC5236,weak_Gaia,159,1680.6788655841176,1490.3769011302882,0.03949037702528539,12.452576080447347
30,NGC5236,weak_Gaia,160,1276.720984847284,1763.7618186158304,0.03903072600760444,9.754598933689591
30,NGC5236,weak_Gaia,161,1449.9002220494033,1400.7218490199132,0.038915244676729084,5.959026528540429
30,NGC5236,weak_Gaia,162,1343.2962831679342,1789.4534563091215,0.03868678290492929,5.831594808240291
30,NGC5236,weak_Gaia,163,1563.0070505598067,1589.6471584440312,0.03808771423410432,17.099644365207016
30,NGC5236,weak_Gaia,164,1218.056462812344,1568.5170834122782,0.03762321521393632,28.55855858234716
30,NGC5236,weak_Gaia,165,1412.9650742987183,1466.6532146958887,0.03756761664168732,13.883466350396288
30,NGC5236,weak_Gaia,166,1370.8570976526903,1253.1873351029562,0.03705011773215253,7.310215671179561
30,NGC5236,weak_Gaia,167,1465.6442105926112,1677.8780859902536,0.0365985414619374,8.842119192650886
30,NGC5236,weak_Gaia,168,1302.9324214240685,1611.8466057494456,0.03656143438171781,24.19669921717296
30,NGC5236,weak_Gaia,169,1320.0657259547952,1627.2322121413447,0.03589157284106295,28.426348299569387
30,NGC5236,weak_Gaia,170,1254.0130469790736,1577.7000239512934,0.0358031777724527,10.812845021974299
30,NGC5236,weak_Gaia,171,1335.9772793030627,1738.2452181612753,0.035655426598508885,6.062728670302852
30,NGC5236,weak_Gaia,172,1358.0055928629574,1765.8373498456394,0.03459094717594523,8.834563142629673
30,NGC5236,weak_Gaia,173,1359.0566522383708,1507.9994167486889,0.03450410314185208,6.878949640888562
30,NGC5236,weak_Gaia,174,1736.9013920529044,1511.317057867686,0.033835495356156486,20.16708902602214
30,NGC5236,weak_Gaia,175,1290.0460816971563,1503.0638899605865,0.033485693930701534,22.59585647201787
30,NGC5236,weak_Gaia,176,1480.9202637957903,1465.8828130577751,0.033300788274456795,15.656997365060707
30,NGC5236,weak_Gaia,177,1514.9702483362164,1695.5594202184213,0.03311220576279874,29.53773259807447
30,NGC5236,weak_Gaia,178,1432.0574565586328,1420.7639355732417,0.032913292286430154,10.17782487756698
30,NGC5236,weak_Gaia,179,1506.9315115610484,1474.9780333927204,0.03260230665109124,15.871406058039408
30,NGC5236,weak_Gaia,180,1372.6455595729515,1362.4153761033845,0.03260175468792229,11.042593713314883
30,NGC5236,weak_Gaia,181,1305.8351766153,1337.38507286655,0.032250760415928975,7.9133935339688835
30,NGC5236,weak_Gaia,182,1218.616358561797,1188.6602632705974,0.03215901007459828,27.66799839526377
30,NGC5236,weak_Gaia,183,1523.623091984677,1360.399009898575,0.031325600172728514,18.132677525006038
30,NGC5236,weak_Gaia,184,1607.1386603081796,1506.1135421912484,0.03017624377091593,23.800667381665836
30,NGC5236,weak_Gaia,185,1698.4627997017005,1485.239900519241,0.02851246293923541,8.893908555240177
30,NGC5236,weak_Gaia,186,1315.4516784946013,1622.736402311842,0.027515300394380094,17.2850083682718
30,NGC5236,weak_Gaia,187,1360.1607923994093,1862.049029530435,0.026514296548483165,23.120464207692766
30,NGC5236,weak_Gaia,188,1461.2467522491497,1456.6184391253091,0.026443829576839065,19.547968658145603
30,NGC5236,weak_Gaia,189,1368.1880219481927,1736.5926429208118,0.026076825887304703,42.09372779620823
30,NGC5236,weak_Gaia,190,1289.0828026338504,1615.0017538599,0.02556899098279641,14.907060919565966
30,NGC5236,weak_Gaia,191,1375.6998158834913,1346.6660154841538,0.02542897630074083,6.692750624357417
30,NGC5236,weak_Gaia,192,1455.2704809343943,1608.09958317826,0.025077204970752172,4.23445095478653
30,NGC5236,weak_Gaia,193,991.2668688780659,1498.773030190011,0.024752247578347774,3.261430804181368
30,NGC5236,weak_Gaia,194,1565.2512582061672,1574.2252060035164,0.02474459517359074,303.7901759000718
30,NGC5236,weak_Gaia,195,1539.6948068807385,1444.0434273458038,0.02450856923941312,83.29355059200043
30,NGC5236,weak_Gaia,196,1401.9913895834559,1449.9550509322505,0.024193976044522208,30.941921805374882
30,NGC5236,weak_Gaia,197,1557.6724520771031,1448.448008208866,0.02411607826083729,36.851988396926124
30,NGC5236,weak_Gaia,198,1317.3398355383522,1773.0927255233519,0.02408775608911477,17.69740649556503
30,NGC5236,weak_Gaia,199,1246.800182942077,1301.7269637767529,0.023831566501423714,3.9305913774874695
30,NGC5236,weak_Gaia,200,1110.7926658215974,1688.6502427340704,0.023707457407094932,12.124465996404382
30,NGC5236,weak_Gaia,201,1556.852519224921,1600.828085079746,0.023504373739642374,30.484741314536777
30,NGC5236,weak_Gaia,202,1434.7458987535767,1417.411012005081,0.02333790627821624,36.32628278608427
30,NGC5236,weak_Gaia,203,1575.367043583252,1498.7677463206678,0.023231073231090235,11.888885766822812
30,NGC5236,weak_Gaia,204,1425.3895410372672,1604.6721122701142,0.02301183355137707,12.588788030152555
30,NGC5236,weak_Gaia,205,1495.284153832362,1309.8643733901376,0.02242243205215055,29.544968027224098
30,NGC5236,weak_Gaia,206,1650.166227197332,1550.9791136486645,0.021669152631535734,4.658451765116717
30,NGC5236,weak_Gaia,207,1382.327947964643,1352.6859941827474,0.02137279637184458,5.072856827302791
30,NGC5236,weak_Gaia,208,1533.1602800372646,1517.4558498673205,0.021371043572160353,28.498635076635935
30,NGC5236,weak_Gaia,209,1578.2577924338336,1492.66461767501,0.021058943160900453,20.515176339527578
30,NGC5236,weak_Gaia,210,1283.88090294874,1846.027606212766,0.021030067562830955,14.955629246907067
30,NGC5236,weak_Gaia,211,1652.7744559148857,1517.7536331621618,0.02048989702317649,4.782878390729056
30,NGC5236,weak_Gaia,212,1317.947614547898,1642.5752888358843,0.0204361139568595,13.692046764459192
30,NGC5236,weak_Gaia,213,1330.6722945287704,1613.0220176163957,0.020345824065500947,5.776385301740804
30,NGC5236,weak_Gaia,214,1365.8858842234558,1371.0653802217757,0.020083769449577838,9.595692015827364
30,NGC5236,weak_Gaia,215,1393.3137683066225,1298.0015205045718,0.020043156963777564,48.565303771800714
30,NGC5236,weak_Gaia,216,1115.1457817023597,1453.9669917227263,0.019512403541817925,4.67940048344998
30,NGC5236,weak_Gaia,217,1560.4194703995638,1590.964853090901,0.01938265535148269,10.622507346036139
30,NGC5236,weak_Gaia,218,1269.4844697297938,1770.2625181024289,0.019348739372821926,24.1073837314324
30,NGC5236,weak_Gaia,219,1580.571334376173,1429.1966790187778,0.019303159615551565,5.055720496661116
30,NGC5236,weak_Gaia,220,1572.6872902025448,1455.8619076888685,0.018852960847949022,73.4207052881991
30,NGC5236,weak_Gaia,221,1757.562953310823,1616.0350221132135,0.018692403363906245,4.059427078681898
30,NGC5236,weak_Gaia,222,1364.6733254801898,1789.2800326136562,0.018674279528749373,10.994760371044533
30,NGC5236,weak_Gaia,223,1622.4927783639396,1306.107963653743,0.018540843820865904,3.1147441025260885
30,NGC5236,weak_Gaia,224,1634.365827213505,1625.0252950291494,0.018401030450155703,3.5151939259509852
30,NGC5236,weak_Gaia,225,1349.758245575535,1797.7370372062594,0.018364117867700862,3.4667613330904867
30,NGC5236,weak_Gaia,226,1561.9808778542238,1588.5387164013782,0.01835949324031303,13.485452401977222
30,NGC5236,weak_Gaia,227,1545.8579106314353,1447.6872173876554,0.01806906759048528,14.7492206981836
30,NGC5236,weak_Gaia,228,1701.4120447769394,1484.7130865197323,0.017984599300185294,6.550955092322261
30,NGC5236,weak_Gaia,229,1607.4783865263523,1540.9505617631812,0.01773689766114397,56.832505567093655
30,NGC5236,weak_Gaia,230,1279.8720320652853,1767.136801943531,0.017489541139993636,14.201807536052705
30,NGC5236,weak_Gaia,231,1364.86689406908,1751.823947637557,0.017057584482887186,17.266956215744003
30,NGC5236,weak_Gaia,232,1376.603659190655,1319.4711776675922,0.016267732990171563,5.178845558236277
30,NGC5236,weak_Gaia,233,1537.647498358992,1814.7281792630004,0.016044922433502973,4.3397926255262504
30,NGC5236,weak_Gaia,234,1568.2505936801906,1591.1576354714505,0.015906627180410856,17.56778662654357
30,NGC5236,weak_Gaia,235,1166.2445005148106,1375.873309331075,0.01580938670585825,5.8958394322849585
30,NGC5236,weak_Gaia,236,1706.5410415108563,1281.154771629465,0.015282781083443499,2.7201681704420593
30,NGC5236,weak_Gaia,237,1341.5800453212948,1377.0313092113297,0.015160759623973839,5.052117533258612
30,NGC5236,weak_Gaia,238,1306.2711753522399,1340.9086324132768,0.014983118429077987,7.9133935339688835
30,NGC5236,weak_Gaia,239,1380.3822931802163,1810.8190023686911,0.014391438431686002,22.500176676577322
30,NGC5236,weak_Gaia,240,1424.2683470226668,1469.571845459287,0.014379275067103526,14.808916943396822
30,NGC5236,weak_Gaia,241,1393.6276297065065,1351.486599378874,0.01421921941012413,12.268019603345163
30,NGC5236,weak_Gaia,242,1563.3064708643712,1801.3916305887276,0.013945948239945986,7.729290891906646
30,NGC5236,weak_Gaia,243,1488.5050642591584,1665.0032921783416,0.013227873031949404,6.055426175217531
30,NGC5236,weak_Gaia,244,1581.7948282981286,1332.312610140628,0.01313110981608337,3.0377193519629744
30,NGC5236,weak_Gaia,245,1423.5056263816557,1370.1756343203938,0.012893164947108455,7.442344594073957
30,NGC5236,weak_Gaia,246,1196.6612560269225,1524.400332594848,0.012598361554316073,4.393086898534847
30,NGC5236,weak_Gaia,247,1478.2406354353536,1274.4330519160144,0.012510353316219813,2.795309378750526
30,NGC5236,weak_Gaia,248,1574.893579089459,1302.7052100208623,0.012402451306137605,2.7275903383259035
30,NGC5236,weak_Gaia,249,1567.6093674101817,1442.653636239205,0.012019503807263358,42.258461946242285
30,NGC5236,weak_Gaia,250,1269.7794079663079,1321.9624574468648,0.011817919328030863,18.241858086938148
30,NGC5236,weak_Gaia,251,1292.518443779326,1491.7521236877362,0.011605620614476881,2.8710737353437916
30,NGC5236,weak_Gaia,252,1274.0605704806053,1603.5531351207296,0.0106912221175802,8.476763729248827
30,NGC5236,weak_Gaia,253,1459.1464690186333,1256.0103256369898,0.010543282616277733,2.9468499618547215
30,NGC5236,weak_Gaia,254,1508.4194684827492,1521.660608223485,0.01010587069568492,5.533395391434774
30,NGC5236,weak_Gaia,255,1229.592124592281,1527.1604180850497,0.009944339659200151,10.36129955611771
30,NGC5236,weak_Gaia,256,1251.0486942939608,1372.2118151215498,0.00993026982652828,14.198119198901603
30,NGC5236,weak_Gaia,257,1481.2486954603507,1828.2056291805927,0.009828280522743944,51.62034652409911
30,NGC5236,weak_Gaia,258,1625.5774106229737,1561.9283112131568,0.009596519630399388,4.041197968157829
30,NGC5236,weak_Gaia,259,1566.8958779674917,1501.09427173652,0.00957105134878154,19.726668676368217
30,NGC5236,weak_Gaia,260,1347.2289380397265,1291.9656619586847,0.009426973961273745,4.281529012705064
30,NGC5236,weak_Gaia,261,1119.7032681960945,1428.12693250568,0.009337457360711949,6.962442538865823
30,NGC5236,weak_Gaia,262,1317.1031080798941,1321.822395018203,0.009264969926097133,9.94253045065217
30,NGC5236,weak_Gaia,263,1371.0113028460535,1792.8288404501945,0.009102210305553245,32.317633122935774
30,NGC5236,weak_Gaia,264,1592.2544626414888,1809.7190808190655,0.009018735442667458,2.8782259030090085
30,NGC5236,weak_Gaia,265,1412.2441971658145,1469.1548164673657,0.008601491033456754,13.883466350396288
30,NGC5236,weak_Gaia,266,1490.9735034499506,1472.4612448533003,0.008437690251424455,9.314224717738602
30,NGC5236,weak_Gaia,267,1145.9341303158349,1560.0804590758314,0.008429229184970589,3.7990136534057126
30,NGC5236,weak_Gaia,268,1219.619049476783,1837.175840518182,0.007501034283493331,2.9355080589679483
30,NGC5236,weak_Gaia,269,1278.3198821915023,1828.883809639764,0.007369757417241051,7.209245624741152
30,NGC5236,weak_Gaia,270,1387.5238065738324,1598.327034700721,0.007256014978683014,9.18587717800807
30,NGC5236,weak_Gaia,271,1513.578455190279,1469.0250014632904,0.007145357833650015,41.68971179056906
30,NGC5236,weak_Gaia,272,1270.061139386655,1715.3174490155945,0.007055244745251939,19.85963308757871
30,NGC5236,weak_Gaia,273,1194.8016937683576,1799.097993406916,0.007040109424681386,4.290256469237185
30,NGC5236,weak_Gaia,274,1635.6307576163908,1251.702723614096,0.006988437347925518,3.4751568498408254
30,NGC5236,weak_Gaia,275,1365.8214934948132,1785.6177123189905,0.0064521654663714095,4.548092789544481
30,NGC5236,weak_Gaia,276,1248.5219794514617,1689.6377828492375,0.006232800803982001,7.185985789806306
30,NGC5236,weak_Gaia,277,1722.827793577982,1523.7547936365493,0.006119456796277382,6.043226696653829
30,NGC5236,weak_Gaia,278,1364.0590387806362,1542.3734251993362,0.005853476982180039,17.09341148422299
30,NGC5236,weak_Gaia,279,1251.4140791836023,1625.0375908394833,0.005590294495233149,17.36065570330764
30,NGC5236,weak_Gaia,280,1303.77495777569,1594.4857165262433,0.0052713048622288665,84.52917769552873
30,NGC5236,weak_Gaia,281,1301.2365871684226,1759.621575964731,0.004405808692239093,32.17284988102455
30,NGC5236,weak_Gaia,282,1663.3238082024498,1570.6419685672156,0.004390961345824057,4.956981945733102
30,NGC5236,weak_Gaia,283,1348.7366595129588,1410.8581266510457,0.004283709142691389,5.729739688271612
